Date,Open,High,Low,Close,AdjClose,Volume,MA50,MA200,Previous day close price,Change in price,Percent change in price,Previous day volume,Change in volume,Percent change in volume
2010-02-05,13.223223,13.350851,13.074575,13.295546,13.295546,126113760,14.2397085416667,14.2397085416667,13.182683,0.112862999999999,0.00856145899890023,134972892.0,-8859132.0,-0.0656363797850609
2010-02-08,13.325826,13.563564,13.301552,13.3501,13.3501,107664228,14.2041242,14.2041242,13.295546,0.0545539999999996,0.00410317861334913,126113760.0,-18449532.0,-0.146292775665399
2010-02-09,13.502002,13.551802,13.39014,13.424424,13.424424,112671216,14.1741357307692,14.1741357307692,13.3501,0.0743240000000007,0.00556729912135495,107664228.0,5006988.0,0.0465055858664588
2010-02-10,13.365115,13.458208,13.205455,13.374625,13.374625,106873020,14.1445242222222,14.1445242222222,13.424424,-0.0497990000000002,-0.00370958187852232,112671216.0,-5798196.0,-0.0514612001702369
2010-02-11,13.346346,13.525776,13.250751,13.423423,13.423423,96303600,14.1187706071429,14.1187706071429,13.374625,0.0487979999999997,0.00364855089395027,106873020.0,-10569420.0,-0.0988969900916059
2010-02-12,13.337588,13.442192,13.275776,13.341341,13.341341,91096812,14.0919626896552,14.0919626896552,13.423423,-0.0820819999999998,-0.00611483374993098,96303600.0,-5206788.0,-0.0540663900414938
2010-02-16,13.435185,13.616867,13.370871,13.546046,13.546046,146029824,14.0737654666667,14.0737654666667,13.341341,0.204705000000001,0.0153436599814067,91096812.0,54933012.0,0.603017940957144
2010-02-17,13.563564,13.598599,13.453704,13.468719,13.468719,81106812,14.0542478387097,14.0542478387097,13.546046,-0.0773270000000004,-0.00570845544153625,146029824.0,-64923012.0,-0.44458734676007
2010-02-18,13.451952,13.638889,13.416917,13.594094,13.594094,93382524,14.03986803125,14.03986803125,13.468719,0.125375,0.00930860611168739,81106812.0,12275712.0,0.151352416613293
2010-02-19,13.526777,13.614364,13.506006,13.532533,13.532533,102021876,14.0244942424242,14.0244942424242,13.594094,-0.0615609999999993,-0.00452851069000989,93382524.0,8639352.0,0.0925157259617442
2010-02-22,13.697447,13.701201,13.538539,13.583584,13.583584,85698216,14.0115262941176,14.0115262941176,13.532533,0.0510509999999993,0.00377246447505425,102021876.0,-16323660.0,-0.160001566722808
2010-02-23,13.588589,13.604354,13.320571,13.39014,13.39014,114789096,13.9937724,13.9937724,13.583584,-0.193444,-0.0142410132701354,85698216.0,29090880.0,0.339457241443626
2010-02-24,13.362863,13.474474,13.276026,13.30005,13.30005,92970936,13.9745023333333,13.9745023333333,13.39014,-0.09009,-0.00672808499388356,114789096.0,-21818160.0,-0.190071712037875
2010-02-25,13.191191,13.225475,13.013013,13.173924,13.173924,132235632,13.9528650810811,13.9528650810811,13.30005,-0.126126000000001,-0.00948312224390142,92970936.0,39264696.0,0.422333018138056
2010-02-26,13.198699,13.307057,13.1001,13.183183,13.183183,81890028,13.9326102894737,13.9326102894737,13.173924,0.00925900000000013,0.000702827798308243,132235632.0,-50345604.0,-0.380726459567267
2010-03-01,13.243243,13.345596,13.206707,13.330581,13.330581,89426484,13.9171736410256,13.9171736410256,13.183183,0.147398000000001,0.0111807596086621,81890028.0,7536456.0,0.0920314253647587
2010-03-02,13.4004,13.655155,13.388639,13.54004,13.54004,174097728,13.9077453,13.9077453,13.330581,0.209458999999999,0.0157126684875925,89426484.0,84671244.0,0.946825148576791
2010-03-03,13.572573,13.716717,13.494745,13.646647,13.646647,123452424,13.9013770487805,13.9013770487805,13.54004,0.106607,0.00787346270764343,174097728.0,-50645304.0,-0.290901579140654
2010-03-04,13.676176,13.917167,13.668669,13.878629,13.878629,127224648,13.9008354285714,13.9008354285714,13.646647,0.231982,0.0169991940144711,123452424.0,3772224.0,0.0305560950346346
2010-03-05,14.047798,14.205956,14.011512,14.119369,14.119369,156331512,13.9059176046512,13.9059176046512,13.878629,0.240740000000001,0.0173460937676193,127224648.0,29106864.0,0.228783215026069
2010-03-08,14.133634,14.143644,14.039289,14.076076,14.076076,95360544,13.9097848409091,13.9097848409091,14.119369,-0.0432930000000003,-0.00306621351138286,156331512.0,-60970968.0,-0.390010735647462
2010-03-09,14.01026,14.130631,13.926426,14.018769,14.018769,126936936,13.9122067111111,13.9122067111111,14.076076,-0.0573069999999998,-0.00407123405699144,95360544.0,31576392.0,0.331126382836071
2010-03-10,14.108108,14.476977,14.069319,14.425676,14.425676,225969804,13.9233690869565,13.9233690869565,14.018769,0.406906999999999,0.0290258723857992,126936936.0,99032868.0,0.780173770698231
2010-03-11,14.370871,14.66992,14.369369,14.543043,14.543043,169162668,13.9365536382979,13.9365536382979,14.425676,0.117367000000002,0.00813597920818418,225969804.0,-56807136.0,-0.251392597570249
2010-03-12,14.718218,14.721722,14.493493,14.503003,14.503003,110025864,13.9483546666667,13.9483546666667,14.543043,-0.0400400000000012,-0.00275320646442434,169162668.0,-59136804.0,-0.349585429806534
2010-03-15,14.181181,14.250501,13.913914,14.093594,14.093594,185969844,13.9513187346939,13.9513187346939,14.503003,-0.409409,-0.028229257071794,110025864.0,75943980.0,0.690237524515145
2010-03-16,14.05981,14.224725,14.033033,14.144144,14.144144,137122740,13.95517524,13.95517524,14.093594,0.0505500000000012,0.00358673593123239,185969844.0,-48847104.0,-0.262661423752122
2010-03-17,14.221722,14.300551,14.12037,14.153153,14.153153,132731136,13.92454962,13.9590571568627,14.144144,0.00900899999999893,0.000636942044707614,137122740.0,-4391604.0,-0.0320268104327554
2010-03-18,14.132132,14.225225,14.088088,14.174174,14.174174,71016912,13.8957258,13.9631940192308,14.153153,0.0210210000000011,0.00148525208481821,132731136.0,-61714224.0,-0.464956647398844
2010-03-19,14.014014,14.214214,13.945946,14.014014,14.014014,191576232,13.87157164,13.9641528867924,14.174174,-0.160160000000001,-0.0112994238676625,71016912.0,120559320.0,1.697614224623
2010-03-22,13.916667,14.185435,13.870871,13.951451,13.951451,160031808,13.85325332,13.9639176666667,14.014014,-0.062562999999999,-0.00446431693303568,191576232.0,-31544424.0,-0.164657294230529
2010-03-23,13.93994,13.971722,13.563564,13.738739,13.738739,219831948,13.82671678,13.9598235090909,13.951451,-0.212712,-0.015246586179459,160031808.0,59800140.0,0.373676588094287
2010-03-24,13.651401,14.01026,13.506006,13.947197,13.947197,262345392,13.80480486,13.9595980357143,13.738739,0.208457999999998,0.0151730082360542,219831948.0,42513444.0,0.193390653118354
2010-03-25,13.989489,14.314314,13.98048,14.086086,14.086086,157078764,13.79099104,13.961817122807,13.947197,0.138889000000001,0.00995820163721791,262345392.0,-105266628.0,-0.401252056296838
2010-03-26,14.145896,14.198949,14.014515,14.081331,14.081331,107740152,13.77877882,13.9638777068965,14.086086,-0.0047549999999994,-0.000337567156696289,157078764.0,-49338612.0,-0.314101096441019
2010-03-29,14.089089,14.132132,14.028278,14.075325,14.075325,124055820,13.7650651,13.9657666440678,14.081331,-0.00600600000000107,-0.000426522180325217,107740152.0,16315668.0,0.151435353460426
2010-03-30,14.084835,14.204955,14.021021,14.181932,14.181932,79036884,13.75841344,13.9693694,14.075325,0.106607,0.0075740347025735,124055820.0,-45018936.0,-0.362892575293928
2010-03-31,14.14039,14.257758,14.084334,14.192192,14.192192,121110768,13.74815318,13.9730222295082,14.181932,0.0102600000000006,0.000723455732265576,79036884.0,42073884.0,0.532332271601193
2010-04-01,14.298048,14.350601,14.152903,14.234234,14.234234,84023892,13.74234236,13.9772353225806,14.192192,0.0420420000000004,0.00296233309132235,121110768.0,-37086876.0,-0.306222779464168
2010-04-05,14.286787,14.386386,14.239239,14.28954,14.28954,75983940,13.73635138,13.9821925396825,14.234234,0.0553059999999999,0.00388542158292465,84023892.0,-8039952.0,-0.0956864983116945
2010-04-06,14.250751,14.286537,14.149149,14.21972,14.21972,82321596,13.7454655,13.98590390625,14.28954,-0.06982,-0.00488609150469504,75983940.0,6337656.0,0.0834078359190113
2010-04-07,14.196697,14.232983,14.060561,14.102603,14.102603,103136760,13.75724728,13.9876992769231,14.21972,-0.117117,-0.00823623812564526,82321596.0,20815164.0,0.252851803310519
2010-04-08,14.097097,14.260511,14.015265,14.201451,14.201451,77822100,13.76979482,13.9909379393939,14.102603,0.0988480000000003,0.00700920248552698,103136760.0,-25314660.0,-0.245447500968617
2010-04-09,14.201451,14.233483,14.114114,14.16967,14.16967,82181736,13.7818669,13.9936055820896,14.201451,-0.0317810000000005,-0.00223786991906676,77822100.0,4359636.0,0.05602053915276
2010-04-12,14.197948,14.364364,14.16967,14.332583,14.332583,94001904,13.80110614,13.9985905441176,14.16967,0.162913,0.011497303748076,82181736.0,11820168.0,0.143829621705728
2010-04-13,14.327578,14.736737,14.292543,14.683934,14.683934,156335508,13.82954958,14.008523057971,14.332583,0.351351000000001,0.024514143752037,94001904.0,62333604.0,0.66311001530352
2010-04-14,14.766266,14.823323,14.614865,14.73974,14.73974,135971892,13.8575676,14.0189690142857,14.683934,0.0558059999999987,0.00380048017104944,156335508.0,-20363616.0,-0.130255859724459
2010-04-15,14.819069,14.960961,14.721972,14.897397,14.897397,270201528,13.88968972,14.0313412394366,14.73974,0.157657,0.0106960502695435,135971892.0,134229636.0,0.987186645898845
2010-04-16,14.089089,14.234484,13.754505,13.767518,13.767518,488930580,13.8943594,14.0276770277778,14.897397,-1.129879,-0.07584405517286,270201528.0,218729052.0,0.809503386672188
2010-04-19,13.732482,13.863614,13.638639,13.766266,13.766266,155604240,13.90603106,14.0240960547945,13.767518,-0.00125200000000092,-9.09386862614539e-05,488930580.0,-333326340.0,-0.681745739855339
2010-04-20,13.868118,14.005506,13.79029,13.88989,13.88989,118976904,13.91791794,14.0222824594595,13.766266,0.123624,0.00898021293501081,155604240.0,-36627336.0,-0.235387776065742
2010-04-21,13.925425,14.02027,13.817818,13.871371,13.871371,95564340,13.92834336,14.0202703066667,13.88989,-0.0185189999999995,-0.00133327189776157,118976904.0,-23412564.0,-0.196782427621415
2010-04-22,13.813814,13.826326,13.597347,13.69019,13.69019,131096772,13.93365868,14.0159271447368,13.871371,-0.181181,-0.0130615063211849,95564340.0,35532432.0,0.371816851348526
2010-04-23,13.694945,13.746747,13.57032,13.638388,13.638388,83492424,13.93893394,14.011024038961,13.69019,-0.0518019999999986,-0.00378387736035793,131096772.0,-47604348.0,-0.363123723595574
2010-04-26,13.637888,13.638388,13.243493,13.304304,13.304304,174577248,13.93655156,14.001963525641,13.638388,-0.334084000000001,-0.0244958568417324,83492424.0,91084824.0,1.09093519670719
2010-04-27,13.236987,13.471722,13.193944,13.23974,13.23974,153634212,13.93451954,13.9923151265823,13.304304,-0.0645640000000007,-0.00485286565911308,174577248.0,-20943036.0,-0.119964292254166
2010-04-28,13.315816,13.384134,13.038789,13.242993,13.242993,136107756,13.92845848,13.9829486,13.23974,0.00325300000000084,0.000245699688966765,153634212.0,-17526456.0,-0.114079121908081
2010-04-29,13.347598,13.425926,13.17993,13.313313,13.313313,122233644,13.92535036,13.9746814938272,13.242993,0.0703200000000006,0.00530997788792916,136107756.0,-13874112.0,-0.101934764099703
2010-04-30,13.291542,13.455455,13.149149,13.155656,13.155656,97318584,13.9165816,13.9646933780488,13.313313,-0.157657,-0.0118420561433507,122233644.0,-24915060.0,-0.203831442675472
2010-05-03,13.175676,13.336336,13.14014,13.278278,13.278278,74237688,13.9114965,13.956423313253,13.155656,0.122622,0.00932085788804449,97318584.0,-23080896.0,-0.237168432290383
2010-05-04,13.176176,13.181682,12.617868,12.671922,12.671922,242808948,13.89326326,13.9411316309524,13.278278,-0.606356,-0.0456652587029734,74237688.0,168571260.0,2.27069652276887
2010-05-05,12.537037,12.905906,12.524274,12.756757,12.756757,183104712,13.8805956,13.9271978117647,12.671922,0.084835,0.00669472239491373,242808948.0,-59704236.0,-0.245889768444613
2010-05-06,12.731481,12.950951,11.511512,12.479229,12.479229,199803996,13.86417918,13.9103609651163,12.756757,-0.277528,-0.0217553724665289,183104712.0,16699284.0,0.0912007332722273
2010-05-07,12.511762,12.645646,12.045295,12.340841,12.340841,203356440,13.84751752,13.8923205057471,12.479229,-0.138388000000001,-0.0110894671457668,199803996.0,3552444.0,0.0177796444071119
2010-05-10,12.862112,13.083584,12.827828,13.054304,13.054304,164954880,13.84493994,13.8827975909091,12.340841,0.713463000000001,0.0578131587628429,203356440.0,-38401560.0,-0.188838671644724
2010-05-11,12.904655,13.01001,12.718218,12.738989,12.738989,132771096,13.8331081,13.8699458089888,13.054304,-0.315315,-0.0241541027388362,164954880.0,-32183784.0,-0.195106589147287
2010-05-12,12.813814,12.813814,12.562563,12.647397,12.647397,153917928,13.81525524,13.8563619333333,12.738989,-0.0915920000000003,-0.00718989552467628,132771096.0,21146832.0,0.159272858604707
2010-05-13,12.925425,13.063063,12.772022,12.784785,12.784785,132898968,13.798018,13.8445863626374,12.647397,0.137388,0.010862946739159,153917928.0,-21018960.0,-0.136559530609066
2010-05-14,12.757007,12.787538,12.418669,12.700951,12.700951,164475360,13.77446444,13.8321555434783,12.784785,-0.0838339999999995,-0.00655732575870455,132898968.0,31576392.0,0.23759696915028
2010-05-17,12.682182,12.721722,12.471221,12.711962,12.711962,111640248,13.7463163,13.8201104516129,12.700951,0.0110109999999999,0.000866942955688899,164475360.0,-52835112.0,-0.321234207968902
2010-05-18,12.762763,12.787037,12.439189,12.471722,12.471722,112906980,13.71422922,13.805765893617,12.711962,-0.24024,-0.0188987349081125,111640248.0,1266732.0,0.011346553081824
2010-05-19,12.418919,12.498498,12.205706,12.373123,12.373123,137690172,13.6813163,13.7906854421053,12.471722,-0.0985990000000001,-0.00790580482791391,112906980.0,24783192.0,0.219500973279066
2010-05-20,12.138889,12.151652,11.856857,11.887137,11.887137,196335468,13.63054552,13.7708568125,12.373123,-0.485986000000001,-0.0392775534519458,137690172.0,58645296.0,0.425922163856401
2010-05-21,11.738238,12.137137,11.621622,11.813063,11.813063,387244368,13.57594592,13.750673371134,11.887137,-0.0740739999999995,-0.00623144159943639,196335468.0,190908900.0,0.972360735147457
2010-05-24,12.03028,12.257007,11.931932,11.940941,11.940941,173650176,13.52470468,13.7322067142857,11.813063,0.127878000000001,0.0108251348528321,387244368.0,-213594192.0,-0.551574689396128
2010-05-25,11.715465,11.948198,11.611862,11.938689,11.938689,120575304,13.48160658,13.7140903737374,11.940941,-0.00225200000000036,-0.000188594851946791,173650176.0,-53074872.0,-0.305642488954345
2010-05-26,12.063814,12.256256,11.886887,11.898649,11.898649,138884976,13.43669668,13.69593596,11.938689,-0.0400399999999994,-0.00335380207994357,120575304.0,18309672.0,0.151852588321071
2010-05-27,12.135886,12.32007,12.038288,12.273774,12.273774,112251636,13.3991091,13.6818551485149,11.898649,0.375124999999999,0.031526688450092,138884976.0,-26633340.0,-0.191765450569686
2010-05-28,12.330831,12.348599,12.087087,12.152903,12.152903,115676208,13.35868368,13.6668654215686,12.273774,-0.120870999999999,-0.00984790823099719,112251636.0,3424572.0,0.0305079918835214
2010-06-01,12.022773,12.288789,12.015015,12.071321,12.071321,106565328,13.31982982,13.6513746990291,12.152903,-0.0815820000000009,-0.00671296397247645,115676208.0,-9110880.0,-0.0787619179217908
2010-06-02,12.179179,12.359109,12.048549,12.346597,12.346597,101530368,13.28773274,13.6388287596154,12.071321,0.275276,0.0228041322072373,106565328.0,-5034960.0,-0.0472476376181191
2010-06-03,12.39014,12.712713,12.37988,12.652653,12.652653,145881972,13.26601102,13.6294366095238,12.346597,0.306056000000002,0.0247886927871706,101530368.0,44351604.0,0.436830919395466
2010-06-04,12.505506,12.743994,12.42993,12.48048,12.48048,156655188,13.23667668,13.6185973962264,12.652653,-0.172173000000001,-0.0136076599903594,145881972.0,10773216.0,0.0738488509053058
2010-06-07,12.488989,12.535285,12.090841,12.15015,12.15015,145162692,13.19795796,13.6048735887851,12.48048,-0.33033,-0.0264677320103073,156655188.0,-11492496.0,-0.0733617325204704
2010-06-08,12.208458,12.233233,11.95045,12.131632,12.131632,107296596,13.15896398,13.591232462963,12.15015,-0.0185180000000003,-0.0015240964103324,145162692.0,-37866096.0,-0.260852809205274
2010-06-09,12.192693,12.234234,11.811812,11.862362,11.862362,109050840,13.11470472,13.5753712660551,12.131632,-0.269270000000001,-0.0221956946930141,107296596.0,1754244.0,0.0163494841905329
2010-06-10,12.021271,12.224725,11.907908,12.187437,12.187437,103012884,13.07481482,13.5627536818182,11.862362,0.325075,0.0274039015164096,109050840.0,-6037956.0,-0.0553682667643826
2010-06-11,12.074575,12.22998,12.052553,12.224725,12.224725,71196732,13.03546548,13.5506993693694,12.187437,0.0372880000000002,0.00305954402061731,103012884.0,-31816152.0,-0.308856045618527
2010-06-14,12.374374,12.374875,12.091842,12.091842,12.091842,81534384,12.99261764,13.5376738571429,12.224725,-0.132883,-0.0108700195709924,71196732.0,10337652.0,0.145198406016726
2010-06-15,12.089089,12.522523,12.066567,12.462212,12.462212,170213616,12.95607108,13.5281564955752,12.091842,0.370369999999999,0.0306297419367537,81534384.0,88679232.0,1.08762987649481
2010-06-16,12.416667,12.612613,12.415165,12.544294,12.544294,91480428,12.92256256,13.519526122807,12.462212,0.0820820000000015,0.00658647116579316,170213616.0,-78733188.0,-0.462555169499484
2010-06-17,12.598849,12.659409,12.42968,12.514515,12.514515,79012908,12.8908008,13.5107868956522,12.544294,-0.0297790000000013,-0.00237390800949032,91480428.0,-12467520.0,-0.136286201022147
2010-06-18,12.575325,12.599349,12.465716,12.513263,12.513263,114801084,12.85703704,13.5021875517241,12.514515,-0.00125199999999914,-0.000100043829105574,79012908.0,35788176.0,0.452940878976382
2010-06-21,12.51001,12.536787,12.134384,12.226226,12.226226,119220660,12.81816816,13.4912818974359,12.513263,-0.287037,-0.0229386212053562,114801084.0,4419576.0,0.0384976852657593
2010-06-22,12.25976,12.427427,12.155405,12.168418,12.168418,88699212,12.77488486,13.4800711864407,12.226226,-0.0578079999999996,-0.00472819658331194,119220660.0,-30521448.0,-0.256008044243338
2010-06-23,12.184434,12.184434,11.965966,12.063313,12.063313,81082836,12.72247244,13.4681656554622,12.168418,-0.105105,-0.00863752379315043,88699212.0,-7616376.0,-0.0858674595666081
2010-06-24,12.003504,12.080831,11.843343,11.889389,11.889389,75668256,12.66546542,13.4550091833333,12.063313,-0.173924000000001,-0.0144175982170073,81082836.0,-5414580.0,-0.0667783746488591
2010-06-25,11.938438,11.953203,11.775776,11.828829,11.828829,89718192,12.60409406,13.441569677686,11.889389,-0.0605599999999988,-0.00509361751053808,75668256.0,14049936.0,0.185678073510773
2010-06-28,11.826577,11.950701,11.736987,11.813814,11.813814,70421508,12.56501998,13.4282274180328,11.828829,-0.015015,-0.00126935641727512,89718192.0,-19296684.0,-0.215081061820773
2010-06-29,11.597598,11.625375,11.289289,11.367868,11.367868,139943916,12.51705202,13.4114765284553,11.813814,-0.445946000000001,-0.0377478433298511,70421508.0,69522408.0,0.987232593769506
2010-06-30,11.385385,11.457207,11.129129,11.134885,11.134885,143983872,12.46195192,13.3931169193548,11.367868,-0.232982999999999,-0.0204948720375711,139943916.0,4039956.0,0.0288683932497644
2010-07-01,11.143393,11.221221,10.851602,10.998248,10.998248,140403456,12.40448946,13.373957968,11.134885,-0.136637,-0.0122710741960964,143983872.0,-3580416.0,-0.024866785079929
2010-07-02,11.051552,11.068068,10.910911,10.924675,10.924675,77362560,12.34917916,13.3545192142857,10.998248,-0.0735729999999997,-0.00668952000354963,140403456.0,-63040896.0,-0.448998178506375
2010-07-06,11.111111,11.202953,10.851602,10.912663,10.912663,102301596,12.29466466,13.335292,10.924675,-0.0120120000000004,-0.00109952927661467,77362560.0,24939036.0,0.322365702479339
2010-07-07,10.968719,11.293544,10.895395,11.266266,11.266266,125062812,12.2539039,13.319127734375,10.912663,0.353603,0.0324029982415841,102301596.0,22761216.0,0.222491308933245
2010-07-08,11.3501,11.444695,11.252753,11.425425,11.425425,106649244,12.2176176,13.3044478682171,11.266266,0.159159000000001,0.0141270408492042,125062812.0,-18413568.0,-0.147234559222929
2010-07-09,11.810811,11.843343,11.581081,11.698949,11.698949,173086740,12.18673672,13.2920978769231,11.425425,0.273524,0.0239399409649969,106649244.0,66437496.0,0.622953276630822
2010-07-12,11.821071,11.997998,11.788789,11.907658,11.907658,133242624,12.15862362,13.2815296335878,11.698949,0.208708999999999,0.0178399786168825,173086740.0,-39844116.0,-0.230197391203971
2010-07-13,12.068318,12.337087,12.019019,12.242242,12.242242,158892948,12.14035534,13.2736562424243,11.907658,0.334584,0.028098220489705,133242624.0,25650324.0,0.19250839731286
2010-07-14,12.259259,12.358108,12.173674,12.295796,12.295796,124595280,12.1207057,13.2663039097744,12.242242,0.0535540000000001,0.00437452551583281,158892948.0,-34297668.0,-0.215853934562281
2010-07-15,12.305556,12.37988,12.079079,12.362863,12.362863,194133672,12.11452452,13.2595618134328,12.295796,0.0670670000000015,0.00545446590037778,124595280.0,69538392.0,0.558114175753688
2010-07-16,11.73974,11.775776,11.499499,11.501752,11.501752,312679008,12.08942442,13.246541,12.362863,-0.861111000000001,-0.0696530407236577,194133672.0,118545336.0,0.610637684739204
2010-07-19,11.536787,11.753003,11.449449,11.666166,11.666166,181829988,12.07316316,13.2349205955882,11.501752,0.164414000000001,0.0142946917999971,312679008.0,-130849020.0,-0.418477149575708
2010-07-20,11.537287,12.086837,11.526527,12.051802,12.051802,162017820,12.06738238,13.2262846934307,11.666166,0.385636,0.0330559328574615,181829988.0,-19812168.0,-0.108959848801178
2010-07-21,12.112112,12.154655,11.897648,11.949449,11.949449,131052816,12.04528528,13.2170322608696,12.051802,-0.102353000000001,-0.00849275485939786,162017820.0,-30965004.0,-0.191120976692564
2010-07-22,12.092843,12.236737,12.074074,12.132382,12.132382,85822092,12.03315314,13.2092290215827,11.949449,0.182933,0.0153089067119329,131052816.0,-45230724.0,-0.345133552872301
2010-07-23,12.031281,12.277027,12.012262,12.263764,12.263764,90485424,12.02548048,13.2024757,12.132382,0.131382,0.0108290358810001,85822092.0,4663332.0,0.0543371979326722
2010-07-26,12.239489,12.281031,12.134134,12.236486,12.236486,79728192,12.0145145,13.1956247092199,12.263764,-0.0272780000000008,-0.00222427633147546,90485424.0,-10757232.0,-0.118883589471825
2010-07-27,12.276777,12.44995,12.266517,12.328078,12.328078,97949952,12.00705704,13.1895152253521,12.236486,0.0915920000000003,0.00748515546048109,79728192.0,18221760.0,0.228548516439455
2010-07-28,12.385886,12.393644,12.078829,12.120871,12.120871,99740160,11.99523522,13.1820421888112,12.328078,-0.207207,-0.0168077294773768,97949952.0,1790208.0,0.0182767624020888
2010-07-29,12.160911,12.234234,11.995245,12.136887,12.136887,106912980,11.98853852,13.1747841666667,12.120871,0.0160160000000005,0.00132135718629465,99740160.0,7172820.0,0.0719150641025641
2010-07-30,12.003253,12.196196,11.99049,12.133383,12.133383,85678236,11.98374372,13.1676020896552,12.136887,-0.00350399999999951,-0.000288706651054715,106912980.0,-21234744.0,-0.198617080919454
2010-08-02,12.236987,12.344344,12.185686,12.272523,12.272523,74273652,11.99145144,13.1614714109589,12.133383,0.139139999999999,0.011467535476297,85678236.0,-11404584.0,-0.133109463178023
2010-08-03,12.274775,12.323824,12.181181,12.258008,12.258008,72019908,12.00035034,13.1553254013606,12.272523,-0.0145149999999994,-0.0011827233894774,74273652.0,-2253744.0,-0.0303437886695002
2010-08-04,12.316817,12.687688,12.288539,12.670671,12.670671,152347500,12.01494494,13.1520507094595,12.258008,0.412663,0.0336647683701952,72019908.0,80327592.0,1.11535260500472
